1	105.8948393	59.9171862	151.684	0.0232
2	103.8986687	59.2786986	154.287	0.0257
3	103.9743275	58.94343772	156.954	0.0268
4	113.8451588	60.8392201	159.565	0.0283
5	115.6204181	62.25447619	162.391	0.0248
6	115.5419272	65.95528267	165.275	0.0261
7	113.7942463	68.79148786	168.221	0.029
8	113.6664365	69.24632104	171.274	0.0346
9	111.7970971	68.9257142	174.141	0.0309
10	110.4583238	70.95296772	177.13	0.0402
11	109.6495745	71.63614258	180.76	0.0472
12	109.5092421	71.568197	183.742	0.0384
